"";"HF100";"HF101";"HF102";"HF103";"HF104";"HF105";"HF106";"HF107";"HF108";"HF109";"HF110";"HF112";"HF113";"HF114";"HF115";"HF116";"HF117";"HF119";"HF120";"HF124";"HF125";"HF126";"HF127";"HF129";"HF130";"HF131";"HF132";"HF133";"HF134";"HF135";"HF136";"HF137";"HF138";"HF139";"HF140";"HF142";"HF143";"HF144";"HF149";"HF151";"HF152";"HF153";"HF154";"HF156";"HF158";"HF159";"HF160";"HF161";"HF162";"HF163";"HF164";"HF169";"HF171";"HF172";"HF173";"HF178";"HF41";"HF46";"HF47";"HF50";"HF51";"HF52";"HF53";"HF54";"HF55";"HF56";"HF57";"HF58";"HF59";"HF60";"HF61";"HF62";"HF63";"HF64";"HF65";"HF66";"HF68";"HF71";"HF72";"HF73";"HF74";"HF75";"HF76";"HF77";"HF79";"HF80";"HF81";"HF82";"HF83";"HF84";"HF85";"HF90";"HF91";"HF92";"HF93";"HF94";"HF95";"HF96";"Domain";"Supergroup";"Division";"Subdivision";"Class";"Order";"Family";"Genus";"Species";"nutrition";"morphology";"locomotion";"habitat"
"Otu29";36;4;11;5;4;5;4;7;10;9;5;3;6;5;11;11;12;7;0;1;1;4;6;5;1;0;1;0;13;4;4;3;8;8;0;0;1;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;10;3;3;3;6;16;8;6;3;6;5;9;6;10;15;17;17;6;6;16;0;11;11;7;16;9;2;4;10;16;6;8;7;4;8;1;9;5;13;6;16;30;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Eocercomonas";"Eocercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu365";0;0;2;0;0;0;0;1;1;0;0;4;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;2;1;0;1;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;1;1;0;6;3;3;2;1;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Ochromonadales";"Ochromonadaceae";"Poterioochromonas";NA;NA;NA;NA;NA
"Otu30";15;11;6;15;11;20;14;11;26;12;11;2;15;60;6;10;13;5;26;7;6;25;14;35;24;13;9;14;21;29;35;15;17;17;7;16;32;11;25;11;14;25;42;31;19;38;20;19;34;35;16;4;16;9;12;33;28;26;20;18;10;12;10;8;14;17;17;6;24;19;13;29;23;7;24;26;6;11;20;21;11;24;7;29;21;7;7;7;17;18;15;20;17;20;13;27;47;14;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Group-Te";"Group_Te_sp.";NA;NA;NA;NA
"Otu23";7;14;8;16;2;3;0;0;2;1;2;8;5;0;7;16;6;6;5;0;0;0;1;5;1;6;4;4;5;0;7;2;7;4;7;1;1;8;0;0;4;11;7;8;4;14;10;13;20;2;28;4;30;191;26;27;4;2;3;8;3;4;0;6;10;11;10;20;3;18;4;10;10;2;8;9;5;18;2;6;8;9;3;6;7;10;1;7;4;1;4;5;11;2;5;5;3;3;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Cercomonas";"Cercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu3";76;140;163;340;286;204;130;564;312;176;33;691;148;66;194;97;157;79;420;656;761;407;87;125;65;558;226;52;54;50;59;270;45;105;750;227;56;625;267;782;683;150;735;157;287;249;533;74;375;405;367;869;417;183;107;174;87;286;499;321;552;40;613;392;259;458;184;228;101;117;74;30;104;360;277;24;762;67;129;24;156;220;554;4;274;13;537;272;198;479;117;116;382;307;10;65;169;52;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Klebsormidiophyceae";"Klebsormidiophyceae_X";"Klebsormidiophyceae_XX";"Klebsormidium";NA;NA;NA;NA;NA
"Otu887";0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;2;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;3;0;0;1;1;2;1;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;3;0;0;2;0;0;0;0;1;0;0;1;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Opalozoa";"Opalozoa_X";"MAST-12";"MAST-12C";"MAST-12C_sp.";NA;NA;NA;NA
"Otu169";1;15;9;6;10;2;3;4;10;16;30;0;18;8;13;12;21;25;8;3;5;27;10;11;17;6;26;48;29;171;25;14;19;40;11;18;45;11;27;8;10;17;6;19;24;37;7;11;11;0;10;6;10;6;10;12;4;0;0;0;1;7;2;0;0;1;2;8;4;3;5;9;4;1;7;8;0;14;3;3;1;1;1;4;3;3;3;3;9;3;8;7;3;4;8;16;4;10;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";NA;NA;NA;NA;NA;NA;NA
"Otu22";115;24;26;9;15;26;26;26;5;25;20;10;18;27;15;8;19;59;4;3;14;32;30;37;38;44;30;45;25;30;24;26;12;27;10;5;25;9;14;0;0;27;6;25;21;17;25;3;4;2;4;0;2;2;0;0;58;5;7;7;19;16;16;12;18;24;35;16;47;28;35;29;33;12;37;18;8;39;31;25;28;21;19;28;41;36;13;27;18;9;30;26;24;24;27;25;23;26;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Thecofilosea";"Cryomonadida";"Rhogostoma-lineage";"Rhogostoma-lineage_X";"Rhogostoma-lineage_X_sp.";"omnivore";"testate_cell_organic";"gliding";"soil_and_freshwater"
"Otu100";2;4;1;0;1;6;2;1;3;4;3;0;6;0;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;13;4;5;6;2;11;5;2;14;5;3;6;7;12;16;7;3;4;6;12;1;8;11;12;5;7;6;12;1;5;6;3;5;4;1;6;2;0;5;7;4;11;"Eukaryota";"Cryptista";"Cryptophyta";"Cryptophyta_X";"Cryptophyceae";NA;NA;NA;NA;NA;NA;NA;NA
"Otu396";0;3;6;4;2;0;0;1;0;2;5;0;4;5;0;0;2;0;0;0;0;0;0;0;0;2;1;1;2;0;0;0;8;5;1;0;8;0;0;0;0;0;0;5;0;1;2;0;0;1;2;0;0;0;0;0;1;4;0;1;0;0;2;1;2;1;2;0;1;3;0;0;2;0;0;2;1;4;1;2;1;1;0;0;0;1;0;1;3;1;0;2;1;0;0;1;0;3;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Thaumatomonadida";NA;NA;NA;NA;NA;NA;NA
"Otu47";3;8;4;4;4;2;6;3;12;10;13;2;10;7;4;30;0;5;6;1;0;0;1;0;2;0;0;2;1;4;0;0;0;0;0;1;0;1;2;0;21;3;0;1;1;0;3;0;2;4;1;0;0;2;5;18;7;13;2;0;0;0;2;1;1;0;5;0;1;5;5;6;4;77;5;7;0;0;0;15;4;7;1;1;6;6;0;1;12;1;6;6;0;0;6;0;9;1;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Neogregarinorida";"Actinocephalidae";"Monocystis";"Monocystis_sp.";NA;NA;NA;NA
"Otu24";9;15;12;5;14;18;14;5;15;10;18;7;19;12;15;16;14;14;3;5;2;1;3;2;3;4;3;1;30;128;15;6;13;5;0;0;2;0;0;1;1;2;0;0;1;1;0;0;0;0;4;0;0;0;0;1;5;2;2;5;7;5;0;9;7;6;9;5;10;7;5;11;14;8;9;10;1;27;8;18;9;8;3;4;4;12;6;12;12;8;16;12;14;9;36;25;15;19;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";"Filamoebidae";"Filamoeba";NA;NA;NA;NA;NA
"Otu73";4;0;1;0;0;0;1;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;20;8;5;1;21;4;2;3;4;10;10;2;6;10;3;6;3;3;16;0;23;8;6;0;4;7;16;0;16;2;3;0;2;0;4;4;0;4;5;8;3;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Flamellidae";"WIM80-lineage";"WIM80-lineage_X";"WIM80-lineage_X_sp.";NA;NA;NA;NA
"Otu661";0;1;0;4;0;2;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Colpodea";"Colpodea_X";"Colpodida";NA;NA;NA;NA;NA;NA
"Otu128";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;3;5;2;7;4;0;2;1;23;5;9;11;3;8;0;1;2;1;0;8;6;0;0;2;4;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Xanthophyceae";"Xanthophyceae_X";"Xanthophyceae_XX";"Heterococcus";NA;NA;NA;NA;NA
"Otu107";8;2;6;4;5;7;3;1;5;1;2;0;1;0;8;2;7;2;1;3;0;1;2;0;2;0;3;4;1;0;1;0;6;4;0;3;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;2;4;1;2;7;2;6;1;8;2;1;10;2;2;3;4;2;7;2;4;3;1;5;1;0;6;2;4;1;1;1;0;0;8;2;6;2;3;2;4;4;1;9;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu111";2;0;4;0;0;4;0;0;0;1;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;4;4;0;4;0;2;5;4;3;3;2;2;1;7;0;2;2;3;1;17;7;10;2;1;2;3;0;4;0;3;1;1;1;2;2;2;2;0;1;5;"Eukaryota";"Cryptista";"Cryptophyta";"Cryptophyta_X";"Cryptophyceae";"Cryptomonadales";"Cryptomonadales_X";"Geminigera";"Geminigera_cryophila";NA;NA;NA;NA
"Otu46";3;6;3;2;9;3;5;4;10;3;3;2;1;2;5;6;7;6;3;0;0;8;1;0;2;0;2;2;1;8;0;0;0;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;8;12;8;3;20;3;4;19;2;9;6;8;2;5;11;12;3;7;21;1;16;7;17;2;6;4;2;5;8;5;8;8;8;8;7;2;2;4;8;19;16;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";NA;NA;NA;NA;NA;NA;NA
"Otu61";9;17;10;7;16;12;11;5;5;5;6;1;15;13;20;7;7;8;1;5;3;4;6;14;7;1;19;13;14;12;18;10;16;6;6;9;14;0;19;5;6;6;1;1;7;6;3;5;0;1;1;1;5;0;1;3;21;18;13;13;4;31;6;10;17;4;17;16;17;12;21;22;16;24;20;25;6;12;22;42;30;14;15;15;25;26;12;20;19;13;8;13;12;7;12;19;19;19;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Heterochlamydomonas";NA;NA;NA;NA;NA
"Otu341";1;1;1;5;3;0;2;1;0;0;3;0;1;5;3;2;2;1;2;2;0;0;1;3;2;0;2;0;0;4;2;1;5;4;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0;5;2;2;1;2;2;0;5;1;0;4;8;0;2;1;1;0;0;0;0;3;6;0;0;7;0;0;1;0;0;6;2;0;3;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporomycetes_XX";"Peronosporomycetes_XXX";"Peronosporomycetes_XXX_sp.";NA;NA;NA;NA
"Otu32";11;11;6;3;10;6;3;5;6;6;7;16;11;3;7;7;12;18;25;2;0;1;1;10;1;0;5;4;26;13;2;2;100;2;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;24;40;26;25;19;22;10;14;14;6;22;13;33;17;29;29;25;11;18;18;10;49;12;33;15;14;15;21;5;13;22;16;9;21;10;6;16;14;12;16;45;17;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"Vermamoebidae";"Hartmannella";"Hartmannella_vermiformis";NA;NA;NA;NA
"Otu140";2;1;1;0;0;1;2;0;2;0;3;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;3;0;0;10;4;2;5;4;0;4;0;7;10;1;5;2;4;4;2;9;5;5;2;4;2;13;2;3;0;2;2;1;0;1;0;3;2;1;1;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu132";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;40;2;0;31;0;0;17;2;0;6;4;0;0;0;0;4;0;2;2;0;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Spirotrichea";"Hypotrichia";NA;NA;NA;NA;NA;NA;NA
"Otu162";1;3;0;1;3;3;0;0;0;1;5;0;0;4;1;2;0;5;1;1;0;0;3;2;2;0;0;1;1;4;3;0;2;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2;3;0;5;3;1;5;1;3;2;5;6;2;2;6;5;5;1;3;3;2;3;1;6;5;4;3;0;5;2;4;3;1;0;1;2;0;1;1;0;2;4;8;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Spongiochloris";NA;NA;NA;NA;NA
"Otu76";0;0;0;0;0;1;2;1;2;0;2;0;2;0;1;1;0;1;0;2;2;0;7;7;6;0;20;5;6;2;14;0;20;2;3;23;35;7;6;5;10;13;4;65;26;12;14;6;4;0;2;0;6;2;6;2;7;4;2;1;0;8;3;9;12;4;7;8;27;4;2;2;7;9;6;3;4;4;9;17;1;8;2;0;4;4;2;4;1;6;5;2;9;2;1;1;4;19;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Chlorococcum";"Chlorococcum_microstigmatum";NA;NA;NA;NA
"Otu146";0;0;3;2;0;1;0;0;1;0;2;1;3;0;2;1;1;0;1;0;0;0;0;1;0;1;4;1;0;0;1;2;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;6;7;1;3;2;0;1;0;4;2;2;2;3;7;2;4;5;33;0;2;3;7;0;2;1;3;6;2;1;7;4;1;5;13;1;5;1;0;1;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Ochromonadales";"Ochromonadales_clade-XII";"Ochromonadales_clade-XII_X";"Ochromonadales_clade-XII_X_sp.";NA;NA;NA;NA
"Otu41";8;10;8;11;13;6;14;6;14;7;24;2;11;3;17;14;12;21;4;3;4;2;17;16;25;7;14;18;21;10;36;12;27;15;8;20;40;6;22;17;12;20;3;30;45;24;23;18;18;10;16;2;24;10;27;17;9;14;7;7;1;14;1;4;11;4;8;7;6;8;8;3;13;8;4;4;2;4;12;11;8;7;2;10;5;9;0;9;14;6;2;6;3;3;9;9;7;17;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";"Acanthamoebidae";"Acanthamoeba";"Acanthamoeba_sp.";NA;NA;NA;NA
"Otu148";6;2;10;0;3;2;0;0;3;3;2;1;7;0;1;4;2;3;2;0;1;0;1;0;2;0;0;1;1;1;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;6;7;4;1;2;3;7;4;5;2;5;11;8;6;10;4;8;12;1;2;5;1;9;4;1;4;1;6;3;3;7;5;5;3;3;1;7;7;8;21;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Eocercomonas";"Eocercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu720";0;0;4;1;0;2;0;0;0;0;1;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Synurales";"Synuraceae";"Mallomonas";NA;NA;NA;NA;NA
"Otu174";0;1;6;1;0;1;1;0;3;2;3;0;3;0;0;2;2;2;0;0;0;1;1;3;0;2;2;1;2;0;9;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;5;0;0;2;4;6;0;1;1;0;2;2;1;4;1;2;5;1;1;4;1;1;1;1;7;0;2;0;1;0;6;0;2;1;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporomycetes_XX";"Peronosporomycetes_XXX";"Peronosporomycetes_XXX_sp.";NA;NA;NA;NA
"Otu314";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1;1;3;1;4;1;1;3;2;1;3;0;0;0;3;3;0;0;0;2;0;0;1;0;1;2;6;1;3;0;0;0;0;0;0;1;0;1;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Euglyphida";"Euglyphidae";"Euglypha";NA;"omnivore";"testate_cell_silica";"gliding";"ubiquitous"
"Otu458";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;0;2;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Fractovitellida";"Schizoplasmodiidae";NA;NA;NA;NA;NA;NA
"Otu167";4;1;0;0;0;0;8;0;0;0;0;1;15;3;0;1;1;0;7;7;0;0;0;0;4;0;3;0;1;0;0;27;0;0;0;0;0;0;0;0;3;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;0;0;0;0;0;1;17;0;0;1;2;8;0;1;1;5;0;0;3;0;10;0;0;8;0;10;0;1;1;0;3;5;7;10;0;0;2;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Neogregarinorida";"Actinocephalidae";"Monocystis";"Monocystis_sp.";NA;NA;NA;NA
"Otu249";10;4;2;3;4;6;9;3;4;0;5;0;8;5;6;9;5;4;0;1;2;3;4;4;4;1;4;3;8;5;9;0;4;2;2;1;7;1;3;3;0;5;3;8;3;1;0;2;1;6;3;2;2;3;5;10;5;3;3;5;2;6;1;5;7;0;7;4;3;3;3;6;8;4;2;3;2;16;4;4;5;4;0;5;2;3;2;0;4;2;5;2;2;4;3;5;6;11;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";"Acanthamoebidae";"Acanthamoeba";"Acanthamoeba_sp.";NA;NA;NA;NA
"Otu289";0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;2;0;0;0;0;3;2;0;0;2;1;0;1;0;0;0;0;0;17;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu42";5;4;4;1;6;7;3;2;0;0;3;2;2;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25;22;39;9;14;22;7;8;26;8;29;41;16;21;25;15;18;7;7;11;3;17;33;24;20;24;6;27;1;17;5;10;14;17;11;11;7;5;5;5;21;34;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";NA;NA;NA;NA;NA;NA
"Otu75";2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;30;11;24;4;2;5;6;0;1;8;15;18;9;25;14;5;34;12;8;19;3;21;6;4;15;3;13;9;5;8;4;0;27;13;11;6;1;2;0;3;6;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporales";"Lagenidium";NA;NA;NA;NA;NA
"Otu279";0;0;4;0;0;10;17;3;0;2;0;0;0;1;2;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;4;2;1;0;0;1;0;5;0;0;20;0;1;1;1;8;0;3;2;23;0;1;0;2;1;6;0;20;2;2;4;42;14;3;0;8;0;1;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";NA;NA;NA;NA;NA;NA
"Otu270";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;1;1;1;0;2;0;1;0;0;2;1;3;0;0;4;0;0;6;5;2;2;2;2;0;1;1;0;0;0;3;0;1;0;0;1;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Sphaeropleales";"Selenastraceae";"Monoraphidium";NA;NA;NA;NA;NA
"Otu118";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;4;4;2;6;2;1;5;1;4;3;3;7;3;1;2;4;1;2;0;1;1;8;4;1;0;0;1;3;0;1;0;0;1;1;5;0;3;1;0;2;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";"Filamoebidae";"Filamoeba";NA;NA;NA;NA;NA
"Otu537";1;0;0;0;3;0;2;0;5;1;1;0;0;0;0;2;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;3;0;2;1;0;0;3;0;0;0;2;2;1;0;0;0;0;0;0;0;1;0;4;1;0;0;0;1;0;0;0;0;1;1;1;0;0;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Zygnemophyceae";"Zygnemophyceae_X";"Zygnemophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu138";1;1;4;3;3;2;1;1;2;0;3;0;2;0;2;1;2;2;0;0;0;0;2;0;2;4;0;2;0;0;2;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;3;0;9;1;0;4;9;6;5;2;12;16;4;4;3;4;4;1;9;9;5;8;10;3;6;2;15;1;3;2;0;2;1;1;1;3;0;4;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu69";10;14;4;4;13;8;13;6;14;1;18;0;10;5;7;15;7;13;2;2;1;0;5;5;2;2;8;1;1;0;1;1;0;3;1;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;1;0;0;0;8;12;7;5;1;7;5;8;11;6;6;10;9;11;12;8;6;13;5;14;0;5;18;18;13;10;6;6;3;13;5;11;7;10;9;10;9;6;19;14;10;25;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Pyramimonadophyceae";"Pyramimonadales";NA;NA;NA;NA;NA;NA;NA
"Otu16";17;32;37;19;12;11;18;9;18;14;31;3;18;12;23;25;26;10;47;3;6;2;11;18;18;11;11;8;29;5;7;13;28;9;0;1;4;4;1;0;1;1;2;7;5;0;2;2;1;1;0;0;3;4;0;0;23;16;9;13;6;29;8;11;20;19;13;24;13;32;21;35;45;30;9;30;3;48;29;28;20;23;5;33;9;37;12;15;23;16;32;60;7;19;31;25;16;19;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Cercomonas";"Cercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu265";1;0;3;3;3;1;0;2;0;1;2;0;4;4;1;2;9;4;1;0;0;1;0;0;1;0;0;3;2;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;0;0;0;0;0;0;0;0;1;4;0;2;1;1;3;2;1;4;2;4;7;2;5;0;1;1;0;3;1;2;2;1;4;6;3;4;0;1;2;1;1;4;2;2;3;1;3;6;0;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Opalozoa";"Opalozoa_X";"MAST-12";"MAST-12C";"MAST-12C_sp.";NA;NA;NA;NA
