,HF100,HF101,HF102,HF103,HF104,HF105,HF106,HF107,HF108,HF109,HF110,HF112,HF113,HF114,HF115,HF116,HF117,HF119,HF120,HF124,HF125,HF126,HF127,HF129,HF130,HF131,HF132,HF133,HF134,HF135,HF136,HF137,HF138,HF139,HF140,HF142,HF143,HF144,HF149,HF151,HF152,HF153,HF154,HF156,HF158,HF159,HF160,HF161,HF162,HF163,HF164,HF169,HF171,HF172,HF173,HF178,HF41,HF46,HF47,HF50,HF51,HF52,HF53,HF54,HF55,HF56,HF57,HF58,HF59,HF60,HF61,HF62,HF63,HF64,HF65,HF66,HF68,HF71,HF72,HF73,HF74,HF75,HF76,HF77,HF79,HF80,HF81,HF82,HF83,HF84,HF85,HF90,HF91,HF92,HF93,HF94,HF95,HF96,taxonomy,nutrition,morphology,locomotion,habitat
Otu1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Sphaeropleales;Selenastraceae;Monoraphidium;Monoraphidium_dybowskii;,NA,NA,NA,NA
Otu1330,11,4,4,13,36,5,3,7,17,10,3,4,14,13,17,8,10,12,3,7,17,33,22,15,13,14,12,20,12,7,14,11,18,31,11,3,16,11,2,1,3,4,4,8,9,8,13,1,2,1,1,1,0,10,1,2,1,2,2,5,3,2,8,9,1,6,4,8,12,11,6,5,4,3,5,6,1,1,7,24,6,3,1,8,9,7,10,7,11,0,20,4,0,5,23,7,13,1,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes,NA,NA,NA,NA
Otu1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,10,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida;Nolandellidae;Nolandella;Nolandella_sp.;,NA,NA,NA,NA
Otu1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,2,0,0,2,0,2,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea,NA,NA,NA,NA
Otu1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,37,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Eukaryota;Archaeplastida;Rhodophyta;Rhodophyta_X;Porphyridiophyceae;Porphyridiales;Porphyridiales_X;Porphyridium;Porphyridium_sp.;,NA,NA,NA,NA
Otu225,4,3,1,2,4,1,3,3,8,3,4,11,1,0,18,6,0,1,1,2,2,0,0,1,0,0,8,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,1,8,2,36,7,16,34,15,31,24,19,34,39,33,8,17,15,26,2,70,36,72,12,16,10,44,9,28,12,4,25,8,13,11,3,1,30,8,23,8,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X,NA,NA,NA,NA
Otu763,0,0,0,0,1,1,2,0,0,0,0,2,0,0,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,4,2,2,7,5,1,2,0,0,0,6,0,12,0,2,0,0,4,0,0,2,0,0,1,0,0,0,14,5,4,0,Eukaryota,NA,NA,NA,NA
Otu601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,1,4,3,12,3,2,0,4,9,5,7,3,12,1,0,2,2,2,0,0,5,18,0,0,2,10,2,7,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Pezizomycetes;Otidea,NA,NA,NA,NA
Otu585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,4,1,2,0,1,4,2,3,12,0,0,1,6,1,0,1,2,0,0,12,18,0,0,1,5,0,11,0,0,0,0,0,0,0,0,0,2,1,2,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,NA,NA,NA,NA
Otu122,10,9,26,7,67,14,8,11,34,20,14,19,6,16,32,22,8,45,1,0,5,0,18,6,1,4,2,5,9,0,8,7,5,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,6,8,7,36,17,40,2,22,13,16,41,17,30,10,36,36,26,58,22,23,4,6,3,35,65,15,13,36,53,64,33,15,48,11,32,24,9,13,123,46,31,27,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae,NA,NA,NA,NA
Otu334,3,0,3,0,2,1,0,1,3,3,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,2,10,6,11,0,17,2,1,0,5,7,6,2,6,0,9,7,6,0,8,2,5,2,7,13,8,12,6,1,2,7,6,0,4,0,0,6,4,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Allapsidae_X;Allapsidae_X_sp.;,bacterivore,naked_flagellate,gliding,soil_and_freshwater
Otu1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Allapsidae_X;Allapsidae_X_sp.;,bacterivore,naked_flagellate,gliding,soil_and_freshwater
Otu1204,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,6,1,19,0,36,1,0,18,0,0,14,32,8,21,7,3,0,7,4,0,5,28,0,10,20,73,2,14,15,2,30,0,2,3,0,0,0,0,0,0,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytrichidae_X;Oxytrichidae_X_sp.;,NA,NA,NA,NA
Otu727,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,14,8,6,0,0,8,7,8,14,3,3,1,6,0,0,8,1,0,0,3,6,3,22,13,0,4,0,3,3,3,0,8,0,0,1,Eukaryota;Obazoa;Opisthokonta;Fungi;Zoopagomycota;Kickxellomycotina;Harpellales;Ramicandelaber,NA,NA,NA,NA
Otu826,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,32,52,2,4,1,4,0,1,1,0,1,3,20,0,0,0,1,0,31,2,1,7,1,0,5,6,1,0,9,4,2,0,2,0,1,0,0,1,0,0,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes,NA,NA,NA,NA
Otu66,27,2,1,28,15,2,2,0,1,74,6,4,1,2,8,6,19,2,2,4,37,0,43,20,0,31,11,0,1,9,3,4,1,19,2,4,1,25,3,5,24,1,5,0,2,7,12,0,19,11,0,8,13,18,5,19,6,14,1,4,2,2,13,13,703,4,5,12,11,8,103,18,28,4,1,30,3,1,0,23,11,27,1,7,39,98,9,85,9,9,3,7,0,9,7,0,26,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X,NA,NA,NA,NA
Otu512,16,0,1,1,0,0,8,0,2,1,2,1,2,0,10,2,0,5,0,0,2,0,0,3,0,1,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,5,0,5,4,2,7,1,3,3,3,9,7,7,9,6,5,0,1,9,12,8,2,6,3,3,3,1,6,0,2,3,3,3,18,6,4,0,Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_III;Vahlkampfiidae_III;Naegleria,NA,NA,NA,NA
Otu278,4,0,3,0,13,0,0,0,0,0,4,4,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,8,8,7,11,1,65,5,1,0,7,20,1,10,4,9,4,11,2,0,11,19,1,17,3,14,3,9,3,17,8,5,5,2,0,3,3,0,1,1,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Resinicium,NA,NA,NA,NA
Otu942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Excavata;Discoba;Discoba_X;Discoba_XX;Jakobida;Andaluciidae;Andaluciidae_AND1;Andaluciidae_AND1_sp.;,NA,NA,NA,NA
Otu1324,1,4,0,0,0,0,0,0,3,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Thecamoebida;Thecamoebidae;Stenamoeba,NA,NA,NA,NA
Otu1813,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,NA,NA,NA,NA
Otu233,26,2,6,5,11,2,2,0,5,0,3,4,0,2,19,9,10,0,0,2,0,0,0,2,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,5,3,12,1,12,2,0,11,9,7,17,17,8,11,17,5,24,24,35,16,2,7,10,23,47,26,1,10,6,2,12,15,3,12,16,11,44,Eukaryota,NA,NA,NA,NA
Otu112,10,7,5,22,22,17,30,26,16,44,43,13,16,25,39,73,20,35,2,11,26,4,10,15,15,5,32,45,24,144,6,13,45,76,17,25,71,92,1,24,7,10,21,3,1,10,34,0,0,18,21,0,1,0,1,1,5,8,0,17,19,67,16,14,29,9,22,24,19,27,9,13,17,14,14,21,2,15,5,8,15,10,11,22,31,45,33,8,41,6,7,14,10,11,73,25,10,10,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Trinematidae;Trinematidae_X;Trinematidae_X_sp.;,omnivore,testate_cell_silica,gliding,soil_and_freshwater
Otu1130,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,8,0,0,3,0,0,2,0,0,6,1,2,1,4,4,1,6,0,0,1,73,1,40,10,13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae,NA,NA,NA,NA
Otu842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,5,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae,NA,NA,NA,NA
Otu189,4,8,4,16,40,19,16,10,13,12,20,9,18,32,20,28,12,12,8,4,17,9,20,26,3,24,13,83,30,28,10,21,10,18,22,7,13,2,2,0,33,15,4,9,6,15,49,0,1,0,0,1,0,0,0,0,3,7,1,1,5,0,0,8,4,3,6,4,3,6,10,1,2,8,6,7,5,17,3,30,7,5,11,13,11,22,15,4,8,2,7,3,1,2,6,4,3,4,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes,NA,NA,NA,NA
Otu501,9,0,2,0,2,0,0,0,0,6,0,2,0,1,17,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,3,4,5,0,3,19,5,5,12,6,0,10,13,21,20,0,0,62,1,0,0,1,0,0,6,0,3,1,3,16,2,6,5,4,8,8,2,4,12,16,6,10,8,39,2,10,10,0,0,1,7,16,16,37,22,1,22,0,3,7,10,2,17,1,6,1,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Trinematidae;Trinematidae_X;Trinematidae_X_sp.;,omnivore,testate_cell_silica,gliding,soil_and_freshwater
Otu566,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,3,8,4,12,14,2,3,6,7,30,17,5,5,9,1,0,11,10,3,0,1,7,2,5,7,4,7,3,2,0,6,0,0,0,1,1,1,2,0,0,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Neocystis,NA,NA,NA,NA
Otu1641,9,8,15,15,25,6,20,10,22,7,12,13,12,8,16,10,7,12,2,6,18,26,13,7,9,13,7,21,10,10,10,8,5,14,11,15,27,25,17,19,14,11,12,35,19,21,40,17,17,13,22,23,19,23,8,20,6,8,5,6,4,7,22,6,9,5,4,16,6,10,18,10,9,26,15,15,4,17,18,23,12,14,5,13,8,12,32,57,29,2,13,19,8,8,77,12,16,5,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes,NA,NA,NA,NA
Otu1040,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,10,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,7,0,0,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Leptophryidae,NA,NA,NA,NA
Otu285,2,7,3,4,36,4,3,0,5,5,3,7,6,4,7,9,16,18,6,3,0,0,0,2,0,4,6,2,4,0,5,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3,0,1,5,4,0,3,3,6,1,2,1,0,2,0,1,0,0,16,4,0,0,1,7,3,3,1,1,2,1,0,3,6,7,4,3,3,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X,NA,NA,NA,NA
Otu379,3,2,0,0,8,2,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,177,0,0,1,1,0,1,6,2,0,2,0,0,1,2,2,1,0,2,9,1,0,4,0,0,3,0,2,0,0,2,0,2,1,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes,NA,NA,NA,NA
Otu692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,15,0,1,0,0,7,5,10,3,4,2,4,3,7,0,8,22,0,6,22,2,7,1,5,14,2,25,6,1,0,0,4,0,0,1,0,0,2,1,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Paracercomonadidae;Paracercomonas;Paracercomonas_sp.;,bacterivore,naked_amoeboflagellate,gliding,soil_and_freshwater
Otu254,11,0,5,4,16,4,6,7,13,0,2,0,1,0,8,3,0,7,6,1,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,5,6,0,7,4,16,3,5,44,1,4,19,2,4,12,1,3,12,11,10,3,21,0,31,3,5,1,5,1,3,2,16,13,2,0,3,22,8,10,4,18,5,Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_V;Vahlkampfiidae_V,NA,NA,NA,NA
Otu21,141,92,96,109,384,113,84,93,253,121,103,134,197,124,286,166,117,95,97,65,84,12,34,62,17,29,29,91,55,53,46,37,8,16,14,0,3,2,0,0,1,2,0,0,3,0,1,0,1,0,0,2,0,0,0,0,5,6,5,18,19,26,13,38,57,28,8,5,34,45,44,34,48,46,30,45,18,28,31,133,33,26,41,72,134,100,106,28,162,20,61,41,52,60,307,82,78,72,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Capnodiales;Capnodiales_sp.;,NA,NA,NA,NA
Otu374,0,1,0,3,0,1,0,0,0,0,5,0,0,2,3,0,2,1,0,4,1,0,9,9,0,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,5,0,1,0,13,0,12,2,0,0,5,8,5,0,0,2,0,0,0,0,1,0,0,2,1,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae,NA,NA,NA,NA
Otu611,0,4,2,0,0,3,3,4,3,1,3,1,0,1,1,3,3,4,0,0,1,0,0,2,0,0,4,4,0,2,0,2,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,7,1,0,1,16,11,11,4,6,2,0,4,1,4,1,2,4,11,1,0,2,7,0,1,3,2,2,5,2,3,0,2,2,0,0,0,0,5,0,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Allapsidae_X;Allapsidae_X_sp.;,bacterivore,naked_flagellate,gliding,soil_and_freshwater
Otu1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida,NA,NA,NA,NA
Otu1107,0,0,10,9,24,2,10,7,22,1,5,8,7,6,23,20,16,14,7,0,5,0,1,5,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,7,2,7,0,2,0,6,3,3,18,3,9,0,6,2,1,0,11,19,13,1,4,4,8,4,13,10,16,10,8,5,5,1,32,7,4,7,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes,NA,NA,NA,NA
Otu311,8,2,3,0,11,5,0,4,20,3,4,0,0,3,9,2,1,6,0,0,5,4,0,7,3,0,0,2,0,4,1,4,12,0,4,3,0,2,3,0,0,0,0,0,0,1,0,0,8,8,0,0,0,1,0,0,2,0,2,7,3,5,6,10,12,7,4,13,8,3,4,8,7,7,7,6,2,0,5,60,9,4,3,16,7,30,51,1,4,0,1,3,0,2,24,1,3,10,Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Echinamoebida;Echinamoebida_X;Echinamoebidae;Echinamoeba;Echinamoeba_thermarum;,NA,NA,NA,NA
Otu103,31,6,12,14,279,22,8,23,35,6,36,27,19,12,25,34,32,10,6,33,14,15,44,29,9,13,30,26,52,16,17,38,25,40,15,17,58,15,67,6,10,6,11,27,9,60,7,12,0,0,2,0,8,1,1,11,7,71,7,53,6,29,8,6,93,9,9,13,29,21,28,20,8,50,15,12,1,10,6,45,29,18,15,18,44,14,376,9,31,10,32,19,4,12,137,40,18,22,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Pezizomycetes,NA,NA,NA,NA
Otu382,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,1,1,14,0,11,0,13,4,2,3,3,4,0,0,4,24,28,0,0,4,0,0,10,1,10,13,5,0,14,0,0,0,1,0,1,0,0,0,0,Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX,NA,NA,NA,NA
Otu444,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,3,10,3,4,2,3,8,10,1,8,11,2,0,4,1,0,0,6,6,0,0,6,4,9,5,0,5,0,3,7,3,8,0,0,0,0,Eukaryota;TSAR;Rhizaria;Cercozoa,NA,NA,NA,NA
Otu336,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,7,2,10,0,1,11,2,3,3,6,6,2,15,9,8,1,7,0,28,7,13,1,1,0,0,11,2,13,0,5,1,3,1,0,0,0,0,2,0,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Fractovitellida;Schizoplasmodiidae,NA,NA,NA,NA
Otu567,0,0,8,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,14,0,0,0,6,0,5,6,3,0,4,0,1,3,0,0,0,2,0,0,0,0,4,5,0,0,0,6,1,2,0,0,3,10,1,0,0,Eukaryota;TSAR;Alveolata;Dinoflagellata,NA,NA,NA,NA
Otu123,9,0,29,19,86,13,18,13,34,10,9,7,11,11,11,4,21,16,27,6,26,21,10,1,5,11,16,7,2,8,13,28,1,9,7,3,9,10,0,1,4,3,5,0,1,8,3,0,16,0,0,0,3,0,0,0,11,0,7,15,20,14,11,50,12,26,5,3,20,18,6,5,9,2,18,7,5,16,12,27,3,1,20,2,47,20,12,21,11,27,25,39,3,5,39,9,17,43,Eukaryota;TSAR;Stramenopiles;Gyrista;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;Heterococcus,NA,NA,NA,NA
Otu391,3,0,0,0,18,1,0,2,2,5,3,1,0,2,16,0,0,3,0,0,0,1,0,0,0,3,6,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,10,0,1,4,0,0,0,3,0,4,0,4,3,2,4,16,0,14,0,0,0,0,2,0,7,1,6,0,0,1,0,0,0,4,3,0,3,0,Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales;Ochromonadales_clade-XI;Ochromonadales_clade-XI_X;Ochromonadales_clade-XI_X_sp.;,NA,NA,NA,NA
Otu304,0,6,0,11,23,5,0,10,24,0,5,0,10,0,14,1,5,0,1,1,6,0,0,0,0,0,0,19,3,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,5,8,8,12,7,14,1,12,8,7,3,3,9,12,6,39,0,102,1,0,0,25,3,10,1,5,9,0,5,1,0,1,1,13,0,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Euglyphidae;Euglypha,omnivore,testate_cell_silica,gliding,ubiquitous
Otu794,5,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,6,1,0,0,3,7,1,4,2,47,8,3,0,0,0,1,7,0,0,0,0,2,3,0,0,8,0,0,0,0,0,2,1,1,2,0,0,0,0,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X,NA,NA,NA,NA
