"";"HF100";"HF101";"HF102";"HF103";"HF104";"HF105";"HF106";"HF107";"HF108";"HF109";"HF110";"HF112";"HF113";"HF114";"HF115";"HF116";"HF117";"HF119";"HF120";"HF124";"HF125";"HF126";"HF127";"HF129";"HF130";"HF131";"HF132";"HF133";"HF134";"HF135";"HF136";"HF137";"HF138";"HF139";"HF140";"HF142";"HF143";"HF144";"HF149";"HF151";"HF152";"HF153";"HF154";"HF156";"HF158";"HF159";"HF160";"HF161";"HF162";"HF163";"HF164";"HF169";"HF171";"HF172";"HF173";"HF178";"HF41";"HF46";"HF47";"HF50";"HF51";"HF52";"HF53";"HF54";"HF55";"HF56";"HF57";"HF58";"HF59";"HF60";"HF61";"HF62";"HF63";"HF64";"HF65";"HF66";"HF68";"HF71";"HF72";"HF73";"HF74";"HF75";"HF76";"HF77";"HF79";"HF80";"HF81";"HF82";"HF83";"HF84";"HF85";"HF90";"HF91";"HF92";"HF93";"HF94";"HF95";"HF96";"Domain";"Supergroup";"Division";"Subdivision";"Class";"Order";"Family";"Genus";"Species";"nutrition";"morphology";"locomotion";"habitat"
"Otu630";12;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;2;0;0;0;3;0;3;3;1;1;4;1;1;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;3;0;0;0;0;0;0;2;0;3;"Eukaryota";"Excavata";"Discoba";"Discoba_X";"Heterolobosea";"Tetramitia_I";"Neovahlkampfiidae";"Neovahlkampfia";"Neovahlkampfia_nana";NA;NA;NA;NA
"Otu1225";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Ascomycota";"Pezizomycotina";"Pezizomycetes";"Cephaliophora";NA;NA;NA;NA;NA
"Otu380";0;1;7;1;0;0;0;2;0;2;0;0;2;0;0;0;0;3;1;1;0;2;1;0;3;2;1;0;0;0;0;0;0;1;0;0;4;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;0;11;0;2;2;3;0;4;1;3;1;2;0;2;0;0;2;0;0;0;4;0;4;2;0;0;0;2;3;0;0;0;1;0;0;2;"Eukaryota";"Obazoa";"Opisthokonta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu709";26;0;0;2;0;1;4;6;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;1;2;2;1;3;2;3;0;8;4;0;1;7;1;0;17;0;2;1;1;2;1;0;4;2;5;0;3;1;0;0;1;0;2;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Sagenista";"Labyrinthulomycetes";"Amphifilaceae";"Fibrophrys";"Fibrophrys_sp.";NA;NA;NA;NA
"Otu741";1;0;1;0;0;2;1;0;4;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;1;0;1;2;1;2;5;0;0;0;2;2;0;1;0;0;0;1;0;0;0;0;0;3;0;0;1;1;0;0;2;1;0;2;2;1;7;1;3;0;"Eukaryota";"Amoebozoa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu372";2;0;4;1;4;2;4;3;0;2;2;0;1;1;1;3;1;5;3;4;1;2;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;1;2;1;1;3;3;1;3;5;1;0;14;2;2;3;6;6;2;0;3;9;4;7;1;8;0;7;4;2;1;15;2;0;3;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Flabellinia";"Thecamoebida";"Thecamoebidae";"Stenamoeba";NA;NA;NA;NA;NA
"Otu544";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;3;0;4;0;1;0;0;4;6;2;3;1;2;1;0;5;0;0;0;0;1;1;8;1;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Sphaeropleales";"Sphaeropleales_X";"Bracteacoccus";NA;NA;NA;NA;NA
"Otu9";27;65;95;87;120;82;119;119;102;96;92;62;109;58;103;88;109;97;73;118;87;114;48;104;52;126;156;158;139;58;119;119;107;103;54;76;116;68;89;36;57;135;82;91;107;167;91;126;65;51;110;55;86;92;69;81;2;0;3;9;25;10;5;32;11;14;14;6;33;18;11;4;10;23;7;29;5;9;9;3;32;9;12;11;47;22;25;17;121;18;31;24;17;39;45;41;36;21;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Ascomycota";"Pezizomycotina";"Leotiomycetes";"Tricladium";"Tricladium_splendens";NA;NA;NA;NA
"Otu557";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;7;4;0;0;3;4;5;1;0;3;0;7;1;0;0;0;0;0;14;4;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Endomyxa";"Vampyrellida";"Leptophryidae";NA;NA;NA;NA;NA;NA
"Otu925";2;0;2;0;8;1;0;0;1;0;0;0;0;0;0;2;4;2;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;4;1;0;0;1;0;0;0;0;0;0;4;1;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu555";1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;3;2;0;0;0;0;0;1;2;0;0;3;2;5;4;2;5;0;1;0;2;3;0;2;0;0;0;0;0;0;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;2;2;1;4;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu1360";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Zoopagomycota";"Kickxellomycotina";"Harpellales";"Smittium";NA;NA;NA;NA;NA
"Otu859";0;1;1;0;0;0;0;0;0;0;3;0;0;1;0;1;0;1;0;1;0;0;0;2;0;0;2;1;1;0;1;0;0;3;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Basidiomycota";"Agaricomycotina";"Agaricomycetes";NA;NA;NA;NA;NA;NA
"Otu1244";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu300";9;2;7;0;1;2;0;5;1;5;7;0;4;7;3;1;3;0;9;0;0;2;1;1;2;0;0;2;2;1;0;0;0;1;3;0;1;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;2;4;1;2;9;3;5;3;0;3;3;15;4;2;8;2;2;4;1;2;0;2;3;0;4;2;1;8;7;6;1;1;4;0;3;2;2;1;2;3;5;2;"Eukaryota";"Cryptista";"Cryptophyta";"Cryptophyta_X";"Cryptophyceae";NA;NA;NA;NA;NA;NA;NA;NA
"Otu1151";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;3;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Fungi_X";"Fungi_XX";"Fungi_XXX";"Fungi_XXXX";"Fungi_XXXX_sp.";NA;NA;NA;NA
"Otu1233";0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Chytridiomycota";"Monoblepharidales";"Monoblepharidaceae";"Monoblepharis";NA;NA;NA;NA;NA
"Otu1432";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;0;0;1;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Ascomycota";"Pezizomycotina";"Dothideomycetes";"Ochroconis";"Ochroconis_musae";NA;NA;NA;NA
"Otu277";10;8;0;0;0;2;7;0;2;0;0;1;0;1;5;1;4;0;47;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;7;6;1;17;2;5;2;15;20;21;2;14;17;17;22;16;3;14;0;21;0;3;7;18;2;4;1;4;6;4;4;7;3;7;6;1;4;6;15;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Colpodea";"Colpodea_X";"Colpodida";NA;NA;NA;NA;NA;NA
"Otu1198";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporomycetes_XX";"Peronosporomycetes_XXX";"Peronosporomycetes_XXX_sp.";NA;NA;NA;NA
"Otu464";0;3;1;0;0;1;1;1;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;7;1;3;1;2;0;1;1;2;3;0;3;1;4;4;2;3;1;2;0;0;7;2;0;5;0;0;0;0;0;2;3;2;3;0;2;1;0;1;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Eocercomonas";"Eocercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu850";0;2;0;0;2;1;0;1;0;2;1;0;0;1;3;0;0;0;1;1;0;0;0;0;0;0;4;0;0;0;0;1;0;0;3;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;2;1;0;0;4;0;5;1;0;0;1;6;0;0;0;0;0;3;0;0;0;1;0;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Group-Te";"Group_Te_sp.";NA;NA;NA;NA
"Otu1285";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;1;2;0;0;1;1;0;0;1;1;0;0;0;1;0;1;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Xanthophyceae";"Xanthophyceae_X";"Xanthophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu707";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0;1;0;0;2;0;1;0;0;0;0;0;3;2;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu108";2;19;8;3;1;4;6;10;12;6;3;0;3;2;3;1;2;6;2;2;4;3;1;5;2;10;5;2;1;1;1;4;1;4;3;0;11;1;0;1;3;0;0;1;0;4;5;9;2;0;0;0;0;1;0;0;1;11;0;24;3;2;5;9;8;6;6;4;4;5;4;6;3;7;4;4;1;5;0;9;8;2;2;2;11;4;2;5;3;7;2;3;4;2;4;4;11;16;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";"Sandona";NA;"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu1465";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Choanoflagellata";"Choanoflagellatea";"Craspedida";"Salpingoecidae_Group_C1";"Salpingoecidae_Group_C1_X";"Salpingoecidae_Group_C1_X_sp.";NA;NA;NA;NA
"Otu79";1;2;6;12;3;7;3;49;4;19;2;13;10;4;0;0;5;10;34;8;9;16;4;5;4;50;6;5;4;6;5;46;0;6;12;5;9;30;0;7;0;0;37;8;9;4;9;0;0;1;0;0;0;1;0;0;1;0;0;0;4;0;0;3;3;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;6;3;1;2;3;0;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Trebouxiophyceae";"Microthamniales";"Microthamniales_X";"Myrmecia";"Myrmecia_sp.";NA;NA;NA;NA
"Otu421";0;0;0;0;0;0;0;4;3;0;1;4;0;0;0;0;0;1;2;6;1;5;2;0;1;0;0;0;0;1;0;6;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;4;6;0;0;2;0;0;0;0;3;1;0;2;0;1;0;1;1;0;0;5;0;1;0;0;0;0;0;0;1;2;0;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";NA;NA;NA;NA;NA;NA
"Otu377";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;7;1;2;5;0;1;14;1;7;1;0;0;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Mucoromycota";"Glomeromycotina";"Diversisporales";"Scutellospora";NA;NA;NA;NA;NA
"Otu1048";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;3;5;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Spirotrichea";"Hypotrichia";"Oxytrichidae";"Oxytricha";"Oxytricha_granulifera";NA;NA;NA;NA
"Otu1407";0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;2;1;0;1;0;0;0;2;0;0;0;0;3;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"Eukaryota";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu844";0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;0;0;2;2;1;0;1;0;3;2;1;1;2;0;0;0;0;0;0;3;2;1;3;0;0;4;3;1;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Thaumatomonadida";"Thaumatomonadidae";"Thaumatomonas";"Thaumatomonas_sp.";"bacterivore";"testate_cell_silica";"gliding";"soil_and_freshwater"
"Otu58";6;18;2;18;9;9;4;0;4;11;20;2;5;6;1;3;5;7;7;10;7;8;18;21;5;12;14;18;10;6;12;18;6;15;4;38;10;8;7;5;6;17;1;15;10;14;3;55;5;6;9;12;9;6;19;22;1;0;0;4;4;5;1;10;2;2;4;1;6;3;5;3;9;0;0;10;0;1;0;4;4;3;6;7;8;2;2;2;2;2;5;8;15;10;9;2;6;8;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu145";2;1;3;0;1;3;8;1;3;0;4;3;0;1;2;1;2;8;0;1;3;1;0;2;0;1;1;0;0;0;0;1;34;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;39;0;0;6;2;0;0;0;2;0;1;3;1;2;8;2;0;5;3;0;1;1;2;0;7;1;4;1;9;7;5;11;0;5;5;6;3;3;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Chytridiomycota";NA;NA;NA;NA;NA;NA;NA;NA
"Otu239";18;3;5;0;4;1;2;3;2;4;2;0;8;3;5;0;2;3;2;3;2;0;0;1;0;3;0;3;3;2;2;0;2;1;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;5;0;1;8;2;5;4;2;1;1;7;6;3;5;2;3;5;1;1;5;0;2;2;6;0;0;5;5;6;4;2;2;3;0;1;3;14;1;6;3;4;7;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Flamellidae";"Flamella-lineage";NA;NA;NA;NA;NA;NA
"Otu54";5;16;10;3;13;20;10;4;17;9;9;2;3;3;12;4;11;12;4;12;5;17;20;36;5;12;10;9;12;6;7;10;4;17;5;19;14;15;14;1;9;15;14;20;20;26;7;5;3;10;13;2;9;1;0;9;2;0;6;1;2;0;2;15;9;3;0;0;19;5;0;1;3;1;4;1;0;3;2;2;6;0;5;7;36;8;3;5;16;1;14;2;13;4;5;11;11;7;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu680";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;2;0;2;0;0;2;1;0;1;0;4;0;4;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu1284";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;0;0;0;0;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"LOS7N/I-lineage";NA;NA;NA;NA;NA;NA
"Otu905";2;0;0;3;0;1;0;1;0;0;4;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;1;1;0;2;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;"Eukaryota";"Haptista";"Centroplasthelida";"Centroplasthelida_X";"Centroplasthelida_XX";"Centroplasthelida_XXX";"Centroplasthelida_XXXX";"Centroplasthelida_XXXXX";"Centroplasthelida_XXXXX_sp.";NA;NA;NA;NA
"Otu1610";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";NA;NA;NA;NA;NA;NA
"Otu1701";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Colponemidia";"Colponemidia_X";"Colponemida";"Colponemidae";"Colponema";NA;NA;NA;NA;NA
"Otu755";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Mucoromycota";"Mucoromycotina";"Mucoromycotina_X";NA;NA;NA;NA;NA;NA
"Otu350";0;2;1;6;6;2;3;0;0;3;3;2;3;1;0;1;7;2;0;0;1;1;1;0;0;1;0;1;0;5;0;0;0;4;0;0;0;1;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;1;0;0;1;0;0;1;0;3;0;0;0;0;2;0;4;0;4;0;3;2;0;7;0;0;4;0;0;2;0;2;0;7;0;3;1;0;1;0;0;0;4;2;5;1;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Fungi_X";"Fungi_XX";"Fungi_XXX";"Fungi_XXXX";"Fungi_XXXX_sp.";NA;NA;NA;NA
"Otu1575";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;2;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;"Eukaryota";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu682";0;0;0;3;0;3;0;0;0;0;2;0;0;0;3;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;3;2;2;0;0;0;1;1;2;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Basidiomycota";"Agaricomycotina";"Agaricomycetes";NA;NA;NA;NA;NA;NA
"Otu124";6;18;5;22;6;18;35;7;6;3;11;6;25;4;7;10;11;8;10;9;1;5;5;16;0;6;5;15;11;0;9;3;1;4;6;11;6;0;3;2;4;1;2;1;5;2;6;11;4;1;0;3;8;0;4;0;1;0;0;0;4;0;0;8;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;3;0;0;0;2;0;0;1;14;2;5;3;0;1;1;1;0;1;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Opalozoa";"Opalozoa_X";"MAST-12";"MAST-12C";"MAST-12C_sp.";NA;NA;NA;NA
